lot,wafer,step,tool_id,chamber,timestamp
lot_018,wafer_03,gate_etch,ETCH-G01,CH-D,2025-01-18 04:00:00
lot_018,wafer_03,contact_etch,ETCH-C01,CH-B,2025-01-18 05:00:00
lot_018,wafer_03,m1_litho,LITHO-M1,CH-B,2025-01-18 06:00:00
lot_018,wafer_03,m1_etch,ETCH-M1,CH-C,2025-01-18 07:00:00
lot_018,wafer_03,cmp,CMP-01,CH-B,2025-01-18 08:00:00
lot_018,wafer_04,gate_etch,ETCH-G01,CH-A,2025-01-18 06:00:00
lot_018,wafer_04,contact_etch,ETCH-C01,CH-B,2025-01-18 07:00:00
lot_018,wafer_04,m1_litho,LITHO-M1,CH-C,2025-01-18 08:00:00
lot_018,wafer_04,m1_etch,ETCH-M1,CH-A,2025-01-18 09:00:00
lot_018,wafer_04,cmp,CMP-01,CH-B,2025-01-18 10:00:00
lot_018,wafer_05,gate_etch,ETCH-G01,CH-A,2025-01-18 08:00:00
lot_018,wafer_05,contact_etch,ETCH-C01,CH-D,2025-01-18 09:00:00
lot_018,wafer_05,m1_litho,LITHO-M1,CH-C,2025-01-18 10:00:00
lot_018,wafer_05,m1_etch,ETCH-M1,CH-C,2025-01-18 11:00:00
lot_018,wafer_05,cmp,CMP-01,CH-C,2025-01-18 12:00:00
lot_018,wafer_06,gate_etch,ETCH-G01,CH-A,2025-01-18 10:00:00
lot_018,wafer_06,contact_etch,ETCH-C01,CH-C,2025-01-18 11:00:00
lot_018,wafer_06,m1_litho,LITHO-M1,CH-A,2025-01-18 12:00:00
lot_018,wafer_06,m1_etch,ETCH-M1,CH-B,2025-01-18 13:00:00
lot_018,wafer_06,cmp,CMP-01,CH-B,2025-01-18 14:00:00
lot_018,wafer_07,gate_etch,ETCH-G01,CH-D,2025-01-18 12:00:00
lot_018,wafer_07,contact_etch,ETCH-C01,CH-B,2025-01-18 13:00:00
lot_018,wafer_07,m1_litho,LITHO-M1,CH-B,2025-01-18 14:00:00
lot_018,wafer_07,m1_etch,ETCH-M1,CH-A,2025-01-18 15:00:00
lot_018,wafer_07,cmp,CMP-01,CH-A,2025-01-18 16:00:00
lot_018,wafer_08,gate_etch,ETCH-G01,CH-B,2025-01-18 14:00:00
lot_018,wafer_08,contact_etch,ETCH-C01,CH-A,2025-01-18 15:00:00
lot_018,wafer_08,m1_litho,LITHO-M1,CH-C,2025-01-18 16:00:00
lot_018,wafer_08,m1_etch,ETCH-M1,CH-C,2025-01-18 17:00:00
lot_018,wafer_08,cmp,CMP-01,CH-B,2025-01-18 18:00:00
lot_018,wafer_09,gate_etch,ETCH-G01,CH-B,2025-01-18 16:00:00
lot_018,wafer_09,contact_etch,ETCH-C01,CH-A,2025-01-18 17:00:00
lot_018,wafer_09,m1_litho,LITHO-M1,CH-A,2025-01-18 18:00:00
lot_018,wafer_09,m1_etch,ETCH-M1,CH-D,2025-01-18 19:00:00
lot_018,wafer_09,cmp,CMP-01,CH-C,2025-01-18 20:00:00
lot_018,wafer_10,gate_etch,ETCH-G01,CH-D,2025-01-18 18:00:00
lot_018,wafer_10,contact_etch,ETCH-C01,CH-C,2025-01-18 19:00:00
lot_018,wafer_10,m1_litho,LITHO-M1,CH-B,2025-01-18 20:00:00
lot_018,wafer_10,m1_etch,ETCH-M1,CH-A,2025-01-18 21:00:00
lot_018,wafer_10,cmp,CMP-01,CH-A,2025-01-18 22:00:00
lot_018,wafer_11,gate_etch,ETCH-G01,CH-A,2025-01-18 20:00:00
lot_018,wafer_11,contact_etch,ETCH-C01,CH-C,2025-01-18 21:00:00
lot_018,wafer_11,m1_litho,LITHO-M1,CH-D,2025-01-18 22:00:00
lot_018,wafer_11,m1_etch,ETCH-M1,CH-B,2025-01-18 23:00:00
lot_018,wafer_11,cmp,CMP-01,CH-C,2025-01-19 00:00:00
lot_018,wafer_12,gate_etch,ETCH-G01,CH-B,2025-01-18 22:00:00
lot_018,wafer_12,contact_etch,ETCH-C01,CH-D,2025-01-18 23:00:00
lot_018,wafer_12,m1_litho,LITHO-M1,CH-D,2025-01-19 00:00:00
lot_018,wafer_12,m1_etch,ETCH-M1,CH-C,2025-01-19 01:00:00
lot_018,wafer_12,cmp,CMP-01,CH-C,2025-01-19 02:00:00
lot_018,wafer_13,gate_etch,ETCH-G01,CH-C,2025-01-19 00:00:00
lot_018,wafer_13,contact_etch,ETCH-C01,CH-D,2025-01-19 01:00:00
lot_018,wafer_13,m1_litho,LITHO-M1,CH-C,2025-01-19 02:00:00
lot_018,wafer_13,m1_etch,ETCH-M1,CH-D,2025-01-19 03:00:00
lot_018,wafer_13,cmp,CMP-01,CH-C,2025-01-19 04:00:00
lot_018,wafer_14,gate_etch,ETCH-G01,CH-B,2025-01-19 02:00:00
lot_018,wafer_14,contact_etch,ETCH-C01,CH-B,2025-01-19 03:00:00
lot_018,wafer_14,m1_litho,LITHO-M1,CH-A,2025-01-19 04:00:00
lot_018,wafer_14,m1_etch,ETCH-M1,CH-B,2025-01-19 05:00:00
lot_018,wafer_14,cmp,CMP-01,CH-C,2025-01-19 06:00:00
lot_018,wafer_15,gate_etch,ETCH-G01,CH-A,2025-01-19 04:00:00
lot_018,wafer_15,contact_etch,ETCH-C01,CH-A,2025-01-19 05:00:00
lot_018,wafer_15,m1_litho,LITHO-M1,CH-B,2025-01-19 06:00:00
lot_018,wafer_15,m1_etch,ETCH-M1,CH-C,2025-01-19 07:00:00
lot_018,wafer_15,cmp,CMP-01,CH-C,2025-01-19 08:00:00
lot_018,wafer_16,gate_etch,ETCH-G01,CH-D,2025-01-19 06:00:00
lot_018,wafer_16,contact_etch,ETCH-C01,CH-D,2025-01-19 07:00:00
lot_018,wafer_16,m1_litho,LITHO-M1,CH-A,2025-01-19 08:00:00
lot_018,wafer_16,m1_etch,ETCH-M1,CH-D,2025-01-19 09:00:00
lot_018,wafer_16,cmp,CMP-01,CH-B,2025-01-19 10:00:00
lot_018,wafer_17,gate_etch,ETCH-G01,CH-A,2025-01-19 08:00:00
lot_018,wafer_17,contact_etch,ETCH-C01,CH-C,2025-01-19 09:00:00
lot_018,wafer_17,m1_litho,LITHO-M1,CH-D,2025-01-19 10:00:00
lot_018,wafer_17,m1_etch,ETCH-M1,CH-D,2025-01-19 11:00:00
lot_018,wafer_17,cmp,CMP-01,CH-C,2025-01-19 12:00:00
lot_018,wafer_18,gate_etch,ETCH-G01,CH-A,2025-01-19 10:00:00
lot_018,wafer_18,contact_etch,ETCH-C01,CH-A,2025-01-19 11:00:00
lot_018,wafer_18,m1_litho,LITHO-M1,CH-A,2025-01-19 12:00:00
lot_018,wafer_18,m1_etch,ETCH-M1,CH-A,2025-01-19 13:00:00
lot_018,wafer_18,cmp,CMP-01,CH-A,2025-01-19 14:00:00
lot_018,wafer_19,gate_etch,ETCH-G01,CH-C,2025-01-19 12:00:00
lot_018,wafer_19,contact_etch,ETCH-C01,CH-B,2025-01-19 13:00:00
lot_018,wafer_19,m1_litho,LITHO-M1,CH-C,2025-01-19 14:00:00
lot_018,wafer_19,m1_etch,ETCH-M1,CH-A,2025-01-19 15:00:00
lot_018,wafer_19,cmp,CMP-01,CH-A,2025-01-19 16:00:00
lot_018,wafer_20,gate_etch,ETCH-G01,CH-B,2025-01-19 14:00:00
lot_018,wafer_20,contact_etch,ETCH-C01,CH-B,2025-01-19 15:00:00
lot_018,wafer_20,m1_litho,LITHO-M1,CH-C,2025-01-19 16:00:00
lot_018,wafer_20,m1_etch,ETCH-M1,CH-D,2025-01-19 17:00:00
lot_018,wafer_20,cmp,CMP-01,CH-D,2025-01-19 18:00:00
lot_019,wafer_01,gate_etch,ETCH-G01,CH-D,2025-01-19 00:00:00
lot_019,wafer_01,contact_etch,ETCH-C01,CH-B,2025-01-19 01:00:00
lot_019,wafer_01,m1_litho,LITHO-M1,CH-C,2025-01-19 02:00:00
lot_019,wafer_01,m1_etch,ETCH-M1,CH-A,2025-01-19 03:00:00
lot_019,wafer_01,cmp,CMP-01,CH-B,2025-01-19 04:00:00
lot_019,wafer_02,gate_etch,ETCH-G01,CH-D,2025-01-19 02:00:00
lot_019,wafer_02,contact_etch,ETCH-C01,CH-A,2025-01-19 03:00:00
lot_019,wafer_02,m1_litho,LITHO-M1,CH-A,2025-01-19 04:00:00
lot_019,wafer_02,m1_etch,ETCH-M1,CH-D,2025-01-19 05:00:00
lot_019,wafer_02,cmp,CMP-01,CH-B,2025-01-19 06:00:00
lot_019,wafer_03,gate_etch,ETCH-G01,CH-A,2025-01-19 04:00:00
lot_019,wafer_03,contact_etch,ETCH-C01,CH-A,2025-01-19 05:00:00
lot_019,wafer_03,m1_litho,LITHO-M1,CH-C,2025-01-19 06:00:00
lot_019,wafer_03,m1_etch,ETCH-M1,CH-D,2025-01-19 07:00:00
lot_019,wafer_03,cmp,CMP-01,CH-A,2025-01-19 08:00:00
lot_019,wafer_04,gate_etch,ETCH-G01,CH-C,2025-01-19 06:00:00
lot_019,wafer_04,contact_etch,ETCH-C01,CH-B,2025-01-19 07:00:00
lot_019,wafer_04,m1_litho,LITHO-M1,CH-C,2025-01-19 08:00:00
lot_019,wafer_04,m1_etch,ETCH-M1,CH-C,2025-01-19 09:00:00
lot_019,wafer_04,cmp,CMP-01,CH-D,2025-01-19 10:00:00
lot_019,wafer_05,gate_etch,ETCH-G01,CH-B,2025-01-19 08:00:00
lot_019,wafer_05,contact_etch,ETCH-C01,CH-B,2025-01-19 09:00:00
lot_019,wafer_05,m1_litho,LITHO-M1,CH-C,2025-01-19 10:00:00
lot_019,wafer_05,m1_etch,ETCH-M1,CH-B,2025-01-19 11:00:00
lot_019,wafer_05,cmp,CMP-01,CH-A,2025-01-19 12:00:00
lot_019,wafer_06,gate_etch,ETCH-G01,CH-C,2025-01-19 10:00:00
lot_019,wafer_06,contact_etch,ETCH-C01,CH-A,2025-01-19 11:00:00
lot_019,wafer_06,m1_litho,LITHO-M1,CH-B,2025-01-19 12:00:00
lot_019,wafer_06,m1_etch,ETCH-M1,CH-B,2025-01-19 13:00:00
lot_019,wafer_06,cmp,CMP-01,CH-C,2025-01-19 14:00:00
lot_019,wafer_07,gate_etch,ETCH-G01,CH-C,2025-01-19 12:00:00
lot_019,wafer_07,contact_etch,ETCH-C01,CH-C,2025-01-19 13:00:00
lot_019,wafer_07,m1_litho,LITHO-M1,CH-A,2025-01-19 14:00:00
lot_019,wafer_07,m1_etch,ETCH-M1,CH-C,2025-01-19 15:00:00
lot_019,wafer_07,cmp,CMP-01,CH-A,2025-01-19 16:00:00
lot_019,wafer_08,gate_etch,ETCH-G01,CH-A,2025-01-19 14:00:00
lot_019,wafer_08,contact_etch,ETCH-C01,CH-D,2025-01-19 15:00:00
lot_019,wafer_08,m1_litho,LITHO-M1,CH-B,2025-01-19 16:00:00
lot_019,wafer_08,m1_etch,ETCH-M1,CH-A,2025-01-19 17:00:00
lot_019,wafer_08,cmp,CMP-01,CH-A,2025-01-19 18:00:00
lot_019,wafer_09,gate_etch,ETCH-G01,CH-D,2025-01-19 16:00:00
lot_019,wafer_09,contact_etch,ETCH-C01,CH-B,2025-01-19 17:00:00
lot_019,wafer_09,m1_litho,LITHO-M1,CH-A,2025-01-19 18:00:00
lot_019,wafer_09,m1_etch,ETCH-M1,CH-D,2025-01-19 19:00:00
lot_019,wafer_09,cmp,CMP-01,CH-B,2025-01-19 20:00:00
lot_019,wafer_10,gate_etch,ETCH-G01,CH-B,2025-01-19 18:00:00
lot_019,wafer_10,contact_etch,ETCH-C01,CH-C,2025-01-19 19:00:00
lot_019,wafer_10,m1_litho,LITHO-M1,CH-C,2025-01-19 20:00:00
lot_019,wafer_10,m1_etch,ETCH-M1,CH-D,2025-01-19 21:00:00
lot_019,wafer_10,cmp,CMP-01,CH-D,2025-01-19 22:00:00
lot_019,wafer_11,gate_etch,ETCH-G01,CH-C,2025-01-19 20:00:00
lot_019,wafer_11,contact_etch,ETCH-C01,CH-B,2025-01-19 21:00:00
lot_019,wafer_11,m1_litho,LITHO-M1,CH-D,2025-01-19 22:00:00
lot_019,wafer_11,m1_etch,ETCH-M1,CH-B,2025-01-19 23:00:00
lot_019,wafer_11,cmp,CMP-01,CH-B,2025-01-20 00:00:00
lot_019,wafer_12,gate_etch,ETCH-G01,CH-D,2025-01-19 22:00:00
lot_019,wafer_12,contact_etch,ETCH-C01,CH-A,2025-01-19 23:00:00
lot_019,wafer_12,m1_litho,LITHO-M1,CH-C,2025-01-20 00:00:00
lot_019,wafer_12,m1_etch,ETCH-M1,CH-A,2025-01-20 01:00:00
lot_019,wafer_12,cmp,CMP-01,CH-B,2025-01-20 02:00:00
lot_019,wafer_13,gate_etch,ETCH-G01,CH-A,2025-01-20 00:00:00
lot_019,wafer_13,contact_etch,ETCH-C01,CH-B,2025-01-20 01:00:00
lot_019,wafer_13,m1_litho,LITHO-M1,CH-B,2025-01-20 02:00:00
lot_019,wafer_13,m1_etch,ETCH-M1,CH-C,2025-01-20 03:00:00
lot_019,wafer_13,cmp,CMP-01,CH-D,2025-01-20 04:00:00
lot_019,wafer_14,gate_etch,ETCH-G01,CH-D,2025-01-20 02:00:00
lot_019,wafer_14,contact_etch,ETCH-C01,CH-B,2025-01-20 03:00:00
lot_019,wafer_14,m1_litho,LITHO-M1,CH-A,2025-01-20 04:00:00
lot_019,wafer_14,m1_etch,ETCH-M1,CH-D,2025-01-20 05:00:00
lot_019,wafer_14,cmp,CMP-01,CH-C,2025-01-20 06:00:00
lot_019,wafer_15,gate_etch,ETCH-G01,CH-B,2025-01-20 04:00:00
lot_019,wafer_15,contact_etch,ETCH-C01,CH-D,2025-01-20 05:00:00
lot_019,wafer_15,m1_litho,LITHO-M1,CH-B,2025-01-20 06:00:00
lot_019,wafer_15,m1_etch,ETCH-M1,CH-D,2025-01-20 07:00:00
lot_019,wafer_15,cmp,CMP-01,CH-A,2025-01-20 08:00:00
lot_019,wafer_16,gate_etch,ETCH-G01,CH-C,2025-01-20 06:00:00
lot_019,wafer_16,contact_etch,ETCH-C01,CH-D,2025-01-20 07:00:00
lot_019,wafer_16,m1_litho,LITHO-M1,CH-C,2025-01-20 08:00:00
lot_019,wafer_16,m1_etch,ETCH-M1,CH-B,2025-01-20 09:00:00
lot_019,wafer_16,cmp,CMP-01,CH-A,2025-01-20 10:00:00
lot_019,wafer_17,gate_etch,ETCH-G01,CH-B,2025-01-20 08:00:00
lot_019,wafer_17,contact_etch,ETCH-C01,CH-B,2025-01-20 09:00:00
lot_019,wafer_17,m1_litho,LITHO-M1,CH-A,2025-01-20 10:00:00
lot_019,wafer_17,m1_etch,ETCH-M1,CH-B,2025-01-20 11:00:00
lot_019,wafer_17,cmp,CMP-01,CH-D,2025-01-20 12:00:00
lot_019,wafer_18,gate_etch,ETCH-G01,CH-A,2025-01-20 10:00:00
lot_019,wafer_18,contact_etch,ETCH-C01,CH-A,2025-01-20 11:00:00
lot_019,wafer_18,m1_litho,LITHO-M1,CH-C,2025-01-20 12:00:00
lot_019,wafer_18,m1_etch,ETCH-M1,CH-B,2025-01-20 13:00:00
lot_019,wafer_18,cmp,CMP-01,CH-B,2025-01-20 14:00:00
lot_019,wafer_19,gate_etch,ETCH-G01,CH-C,2025-01-20 12:00:00
lot_019,wafer_19,contact_etch,ETCH-C01,CH-D,2025-01-20 13:00:00
lot_019,wafer_19,m1_litho,LITHO-M1,CH-C,2025-01-20 14:00:00
lot_019,wafer_19,m1_etch,ETCH-M1,CH-A,2025-01-20 15:00:00
lot_019,wafer_19,cmp,CMP-01,CH-C,2025-01-20 16:00:00
lot_019,wafer_20,gate_etch,ETCH-G01,CH-A,2025-01-20 14:00:00
lot_019,wafer_20,contact_etch,ETCH-C01,CH-C,2025-01-20 15:00:00
lot_019,wafer_20,m1_litho,LITHO-M1,CH-B,2025-01-20 16:00:00
lot_019,wafer_20,m1_etch,ETCH-M1,CH-D,2025-01-20 17:00:00
lot_019,wafer_20,cmp,CMP-01,CH-A,2025-01-20 18:00:00
lot_020,wafer_01,gate_etch,ETCH-G01,CH-B,2025-01-20 00:00:00
lot_020,wafer_01,contact_etch,ETCH-C01,CH-A,2025-01-20 01:00:00
lot_020,wafer_01,m1_litho,LITHO-M1,CH-C,2025-01-20 02:00:00
lot_020,wafer_01,m1_etch,ETCH-M1,CH-A,2025-01-20 03:00:00
lot_020,wafer_01,cmp,CMP-01,CH-C,2025-01-20 04:00:00
lot_020,wafer_02,gate_etch,ETCH-G01,CH-C,2025-01-20 02:00:00
lot_020,wafer_02,contact_etch,ETCH-C01,CH-C,2025-01-20 03:00:00
lot_020,wafer_02,m1_litho,LITHO-M1,CH-D,2025-01-20 04:00:00
lot_020,wafer_02,m1_etch,ETCH-M1,CH-D,2025-01-20 05:00:00
lot_020,wafer_02,cmp,CMP-01,CH-C,2025-01-20 06:00:00
lot_020,wafer_03,gate_etch,ETCH-G01,CH-B,2025-01-20 04:00:00
lot_020,wafer_03,contact_etch,ETCH-C01,CH-B,2025-01-20 05:00:00
lot_020,wafer_03,m1_litho,LITHO-M1,CH-C,2025-01-20 06:00:00
lot_020,wafer_03,m1_etch,ETCH-M1,CH-D,2025-01-20 07:00:00
lot_020,wafer_03,cmp,CMP-01,CH-B,2025-01-20 08:00:00
lot_020,wafer_04,gate_etch,ETCH-G01,CH-A,2025-01-20 06:00:00
lot_020,wafer_04,contact_etch,ETCH-C01,CH-C,2025-01-20 07:00:00
lot_020,wafer_04,m1_litho,LITHO-M1,CH-D,2025-01-20 08:00:00
lot_020,wafer_04,m1_etch,ETCH-M1,CH-D,2025-01-20 09:00:00
lot_020,wafer_04,cmp,CMP-01,CH-A,2025-01-20 10:00:00
lot_020,wafer_05,gate_etch,ETCH-G01,CH-A,2025-01-20 08:00:00
lot_020,wafer_05,contact_etch,ETCH-C01,CH-C,2025-01-20 09:00:00
lot_020,wafer_05,m1_litho,LITHO-M1,CH-A,2025-01-20 10:00:00
lot_020,wafer_05,m1_etch,ETCH-M1,CH-D,2025-01-20 11:00:00
lot_020,wafer_05,cmp,CMP-01,CH-B,2025-01-20 12:00:00
lot_020,wafer_06,gate_etch,ETCH-G01,CH-A,2025-01-20 10:00:00
lot_020,wafer_06,contact_etch,ETCH-C01,CH-D,2025-01-20 11:00:00
lot_020,wafer_06,m1_litho,LITHO-M1,CH-B,2025-01-20 12:00:00
lot_020,wafer_06,m1_etch,ETCH-M1,CH-D,2025-01-20 13:00:00
lot_020,wafer_06,cmp,CMP-01,CH-C,2025-01-20 14:00:00
lot_020,wafer_07,gate_etch,ETCH-G01,CH-B,2025-01-20 12:00:00
lot_020,wafer_07,contact_etch,ETCH-C01,CH-C,2025-01-20 13:00:00
lot_020,wafer_07,m1_litho,LITHO-M1,CH-C,2025-01-20 14:00:00
lot_020,wafer_07,m1_etch,ETCH-M1,CH-B,2025-01-20 15:00:00
lot_020,wafer_07,cmp,CMP-01,CH-B,2025-01-20 16:00:00
lot_020,wafer_08,gate_etch,ETCH-G01,CH-C,2025-01-20 14:00:00
lot_020,wafer_08,contact_etch,ETCH-C01,CH-C,2025-01-20 15:00:00
lot_020,wafer_08,m1_litho,LITHO-M1,CH-A,2025-01-20 16:00:00
lot_020,wafer_08,m1_etch,ETCH-M1,CH-D,2025-01-20 17:00:00
lot_020,wafer_08,cmp,CMP-01,CH-D,2025-01-20 18:00:00
lot_020,wafer_09,gate_etch,ETCH-G01,CH-C,2025-01-20 16:00:00
lot_020,wafer_09,contact_etch,ETCH-C01,CH-B,2025-01-20 17:00:00
lot_020,wafer_09,m1_litho,LITHO-M1,CH-B,2025-01-20 18:00:00
lot_020,wafer_09,m1_etch,ETCH-M1,CH-D,2025-01-20 19:00:00
lot_020,wafer_09,cmp,CMP-01,CH-B,2025-01-20 20:00:00
lot_020,wafer_10,gate_etch,ETCH-G01,CH-B,2025-01-20 18:00:00
lot_020,wafer_10,contact_etch,ETCH-C01,CH-C,2025-01-20 19:00:00
lot_020,wafer_10,m1_litho,LITHO-M1,CH-C,2025-01-20 20:00:00
lot_020,wafer_10,m1_etch,ETCH-M1,CH-C,2025-01-20 21:00:00
lot_020,wafer_10,cmp,CMP-01,CH-D,2025-01-20 22:00:00
lot_020,wafer_11,gate_etch,ETCH-G01,CH-A,2025-01-20 20:00:00
lot_020,wafer_11,contact_etch,ETCH-C01,CH-B,2025-01-20 21:00:00
lot_020,wafer_11,m1_litho,LITHO-M1,CH-A,2025-01-20 22:00:00
lot_020,wafer_11,m1_etch,ETCH-M1,CH-D,2025-01-20 23:00:00
lot_020,wafer_11,cmp,CMP-01,CH-C,2025-01-21 00:00:00
lot_020,wafer_12,gate_etch,ETCH-G01,CH-C,2025-01-20 22:00:00
lot_020,wafer_12,contact_etch,ETCH-C01,CH-A,2025-01-20 23:00:00
lot_020,wafer_12,m1_litho,LITHO-M1,CH-D,2025-01-21 00:00:00
lot_020,wafer_12,m1_etch,ETCH-M1,CH-B,2025-01-21 01:00:00
lot_020,wafer_12,cmp,CMP-01,CH-A,2025-01-21 02:00:00
lot_020,wafer_13,gate_etch,ETCH-G01,CH-A,2025-01-21 00:00:00
lot_020,wafer_13,contact_etch,ETCH-C01,CH-D,2025-01-21 01:00:00
lot_020,wafer_13,m1_litho,LITHO-M1,CH-B,2025-01-21 02:00:00
lot_020,wafer_13,m1_etch,ETCH-M1,CH-B,2025-01-21 03:00:00
lot_020,wafer_13,cmp,CMP-01,CH-C,2025-01-21 04:00:00
lot_020,wafer_14,gate_etch,ETCH-G01,CH-A,2025-01-21 02:00:00
lot_020,wafer_14,contact_etch,ETCH-C01,CH-D,2025-01-21 03:00:00
lot_020,wafer_14,m1_litho,LITHO-M1,CH-D,2025-01-21 04:00:00
lot_020,wafer_14,m1_etch,ETCH-M1,CH-B,2025-01-21 05:00:00
lot_020,wafer_14,cmp,CMP-01,CH-C,2025-01-21 06:00:00
lot_020,wafer_15,gate_etch,ETCH-G01,CH-A,2025-01-21 04:00:00
lot_020,wafer_15,contact_etch,ETCH-C01,CH-B,2025-01-21 05:00:00
lot_020,wafer_15,m1_litho,LITHO-M1,CH-B,2025-01-21 06:00:00
lot_020,wafer_15,m1_etch,ETCH-M1,CH-B,2025-01-21 07:00:00
lot_020,wafer_15,cmp,CMP-01,CH-A,2025-01-21 08:00:00
lot_020,wafer_16,gate_etch,ETCH-G01,CH-A,2025-01-21 06:00:00
lot_020,wafer_16,contact_etch,ETCH-C01,CH-A,2025-01-21 07:00:00
lot_020,wafer_16,m1_litho,LITHO-M1,CH-D,2025-01-21 08:00:00
lot_020,wafer_16,m1_etch,ETCH-M1,CH-D,2025-01-21 09:00:00
lot_020,wafer_16,cmp,CMP-01,CH-D,2025-01-21 10:00:00
lot_020,wafer_17,gate_etch,ETCH-G01,CH-D,2025-01-21 08:00:00
lot_020,wafer_17,contact_etch,ETCH-C01,CH-B,2025-01-21 09:00:00
lot_020,wafer_17,m1_litho,LITHO-M1,CH-B,2025-01-21 10:00:00
lot_020,wafer_17,m1_etch,ETCH-M1,CH-C,2025-01-21 11:00:00
lot_020,wafer_17,cmp,CMP-01,CH-C,2025-01-21 12:00:00
lot_020,wafer_18,gate_etch,ETCH-G01,CH-B,2025-01-21 10:00:00
lot_020,wafer_18,contact_etch,ETCH-C01,CH-C,2025-01-21 11:00:00
lot_020,wafer_18,m1_litho,LITHO-M1,CH-B,2025-01-21 12:00:00
lot_020,wafer_18,m1_etch,ETCH-M1,CH-B,2025-01-21 13:00:00
lot_020,wafer_18,cmp,CMP-01,CH-B,2025-01-21 14:00:00
lot_020,wafer_19,gate_etch,ETCH-G01,CH-C,2025-01-21 12:00:00
lot_020,wafer_19,contact_etch,ETCH-C01,CH-A,2025-01-21 13:00:00
lot_020,wafer_19,m1_litho,LITHO-M1,CH-C,2025-01-21 14:00:00
lot_020,wafer_19,m1_etch,ETCH-M1,CH-C,2025-01-21 15:00:00
lot_020,wafer_19,cmp,CMP-01,CH-C,2025-01-21 16:00:00
lot_020,wafer_20,gate_etch,ETCH-G01,CH-C,2025-01-21 14:00:00
lot_020,wafer_20,contact_etch,ETCH-C01,CH-B,2025-01-21 15:00:00
lot_020,wafer_20,m1_litho,LITHO-M1,CH-C,2025-01-21 16:00:00
lot_020,wafer_20,m1_etch,ETCH-M1,CH-D,2025-01-21 17:00:00
lot_020,wafer_20,cmp,CMP-01,CH-D,2025-01-21 18:00:00
lot_021,wafer_01,gate_etch,ETCH-G01,CH-A,2025-01-21 00:00:00
lot_021,wafer_01,contact_etch,ETCH-C01,CH-D,2025-01-21 01:00:00
lot_021,wafer_01,m1_litho,LITHO-M1,CH-B,2025-01-21 02:00:00
lot_021,wafer_01,m1_etch,ETCH-M1,CH-A,2025-01-21 03:00:00
lot_021,wafer_01,cmp,CMP-01,CH-A,2025-01-21 04:00:00
lot_021,wafer_02,gate_etch,ETCH-G01,CH-A,2025-01-21 02:00:00
lot_021,wafer_02,contact_etch,ETCH-C01,CH-A,2025-01-21 03:00:00
lot_021,wafer_02,m1_litho,LITHO-M1,CH-D,2025-01-21 04:00:00
lot_021,wafer_02,m1_etch,ETCH-M1,CH-D,2025-01-21 05:00:00
lot_021,wafer_02,cmp,CMP-01,CH-D,2025-01-21 06:00:00
lot_021,wafer_03,gate_etch,ETCH-G01,CH-A,2025-01-21 04:00:00
lot_021,wafer_03,contact_etch,ETCH-C01,CH-A,2025-01-21 05:00:00
lot_021,wafer_03,m1_litho,LITHO-M1,CH-D,2025-01-21 06:00:00
lot_021,wafer_03,m1_etch,ETCH-M1,CH-B,2025-01-21 07:00:00
lot_021,wafer_03,cmp,CMP-01,CH-B,2025-01-21 08:00:00
lot_021,wafer_04,gate_etch,ETCH-G01,CH-B,2025-01-21 06:00:00
lot_021,wafer_04,contact_etch,ETCH-C01,CH-B,2025-01-21 07:00:00
lot_021,wafer_04,m1_litho,LITHO-M1,CH-D,2025-01-21 08:00:00
lot_021,wafer_04,m1_etch,ETCH-M1,CH-D,2025-01-21 09:00:00
lot_021,wafer_04,cmp,CMP-01,CH-C,2025-01-21 10:00:00
lot_021,wafer_05,gate_etch,ETCH-G01,CH-C,2025-01-21 08:00:00
lot_021,wafer_05,contact_etch,ETCH-C01,CH-A,2025-01-21 09:00:00
lot_021,wafer_05,m1_litho,LITHO-M1,CH-C,2025-01-21 10:00:00
lot_021,wafer_05,m1_etch,ETCH-M1,CH-A,2025-01-21 11:00:00
lot_021,wafer_05,cmp,CMP-01,CH-A,2025-01-21 12:00:00
lot_021,wafer_06,gate_etch,ETCH-G01,CH-A,2025-01-21 10:00:00
lot_021,wafer_06,contact_etch,ETCH-C01,CH-A,2025-01-21 11:00:00
lot_021,wafer_06,m1_litho,LITHO-M1,CH-C,2025-01-21 12:00:00
lot_021,wafer_06,m1_etch,ETCH-M1,CH-B,2025-01-21 13:00:00
lot_021,wafer_06,cmp,CMP-01,CH-B,2025-01-21 14:00:00
lot_021,wafer_07,gate_etch,ETCH-G01,CH-C,2025-01-21 12:00:00
lot_021,wafer_07,contact_etch,ETCH-C01,CH-A,2025-01-21 13:00:00
lot_021,wafer_07,m1_litho,LITHO-M1,CH-B,2025-01-21 14:00:00
lot_021,wafer_07,m1_etch,ETCH-M1,CH-B,2025-01-21 15:00:00
lot_021,wafer_07,cmp,CMP-01,CH-C,2025-01-21 16:00:00
lot_021,wafer_08,gate_etch,ETCH-G01,CH-A,2025-01-21 14:00:00
lot_021,wafer_08,contact_etch,ETCH-C01,CH-A,2025-01-21 15:00:00
lot_021,wafer_08,m1_litho,LITHO-M1,CH-C,2025-01-21 16:00:00
lot_021,wafer_08,m1_etch,ETCH-M1,CH-C,2025-01-21 17:00:00
lot_021,wafer_08,cmp,CMP-01,CH-C,2025-01-21 18:00:00
lot_021,wafer_09,gate_etch,ETCH-G01,CH-D,2025-01-21 16:00:00
